ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,07:45,175.2,175.2,175.05,175.1,1130,21
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:45,6.07,6.07,6.07,6.07,272,1
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,07:45,42.55,42.55,42.55,42.55,63,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:45,32.13,32.13,32.13,32.13,170,1
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:45,32.85,32.895,32.85,32.895,513,3
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,07:46,20.62,20.62,20.62,20.62,409,2
"AT0000644505","LEN","LENZING AG","Common stock","EUR",2504168,2018-03-26,07:46,98.25,98.25,98.25,98.25,49,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2018-03-26,07:46,186.16,186.16,186.16,186.16,10,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,07:46,56.1,56.1,56.1,56.1,0,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,07:46,62.94,62.94,62.92,62.92,58,2
"DE000A0X8994","DEL2","ETFS DAX DLY 2X LG GO DZ","ETF","EUR",2504256,2018-03-26,07:46,276.6,276.6,276.6,276.6,200,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,07:46,103.22,103.3,103.22,103.3,1100,3
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2018-03-26,07:46,22.235,22.235,22.225,22.225,2000,3
"LU0838782315","XDDX","XTR.DAX INCOME 1D","ETF","EUR",2504277,2018-03-26,07:46,105.14,105.14,105.14,105.14,47,1
"LU1104579369","E043","COMST.-LEVDAX X2 UC.ETF I","ETF","EUR",2504278,2018-03-26,07:46,11.09,11.09,11.09,11.09,1300,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2018-03-26,07:46,66.2,66.2,66.2,66.2,75,2
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,07:46,71.9,71.9,71.9,71.9,55,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:46,36.2,36.22,36.19,36.21,725,6
"DE000A0Q4R28","EXV5","ISH.S.EU.600 A+P U.ETF A.","ETF","EUR",2504393,2018-03-26,07:46,57.24,57.24,57.24,57.24,439,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,07:46,24.42,24.46,24.42,24.44,4091,7
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,07:46,24.45,24.45,24.45,24.45,149,5
"DE000A1C9KL8","H4ZJ","HSBC MSCI WORLD UC.ETF DZ","ETF","EUR",2504452,2018-03-26,07:46,16.558,16.558,16.558,16.558,200,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,07:46,196.2,196.35,196.2,196.35,888,11
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2018-03-26,07:46,59.1,59.1,59.1,59.1,78,1
"DE000A1JBPV9","SW1","SHW AG","Common stock","EUR",2504476,2018-03-26,07:46,35.5,35.5,35.5,35.5,232,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,07:46,3.711,3.711,3.711,3.711,2307,2
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,07:46,39.05,39.08,39.05,39.08,1566,8
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,07:46,70.7,70.7,70.7,70.7,162,3
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,07:46,13.86,13.94,13.86,13.93,1461,5
"DE000A1YKTK4","GY3S","ETFS EQ.SEC.DZ/UNDATED","ETN","EUR",2504541,2018-03-26,07:46,1.844,1.844,1.844,1.844,2100,1
"DE000A11QW50","ECX","EPIGENOMICS AG NA O.N.","Common stock","EUR",2504547,2018-03-26,07:46,3.83,3.83,3.82,3.82,2425,2
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,07:46,22.6,22.68,22.6,22.68,3995,6
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,07:46,35.58,35.58,35.58,35.58,138,2
"DE000A12GJD2","IROB","ETFS RO.GL RO.+AU.GO DZ","ETF","EUR",2504558,2018-03-26,07:46,13.182,13.182,13.182,13.182,1130,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,07:46,51.85,51.9,51.85,51.9,336,4
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,07:46,38.51,38.51,38.51,38.51,100,1
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2018-03-26,07:46,54.2,54.2,54.2,54.2,150,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,07:46,81.88,81.95,81.88,81.89,9756,38
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,07:46,90.89,90.94,90.89,90.92,4306,37
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,07:46,11.16,11.168,11.146,11.148,27326,48
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,07:46,8.916,8.925,8.916,8.924,16599,21
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,07:46,28.37,28.37,28.37,28.37,2253,9
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,07:46,29.74,29.78,29.74,29.78,533,2
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:46,72.28,72.28,72.22,72.22,257,8
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:46,22.99,23.01,22.98,23.01,1345,9
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,07:46,61.12,61.16,61.08,61.16,631,7
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:46,87.7,87.72,87.7,87.72,180,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,07:46,64.68,64.72,64.68,64.72,403,5
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:46,12.47,12.48,12.47,12.48,1137,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:46,64.4,64.4,64.4,64.4,27,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,07:46,34.42,34.44,34.4,34.4,2520,15
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,07:46,17.47,17.475,17.465,17.465,3034,6
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,07:46,28.92,28.92,28.92,28.92,100,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,07:46,154.7,154.8,154.7,154.7,180,4
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:46,135.95,136.1,135.9,136,2159,38
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,07:46,45.06,45.07,45.06,45.07,236,2
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2018-03-26,07:46,36.155,36.155,36.155,36.155,3837,2
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,07:46,52.14,52.14,52.14,52.14,403,1
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2018-03-26,07:46,5.425,5.425,5.425,5.425,75,1
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2018-03-26,07:46,162.4,162.7,162.4,162.7,80,6
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:46,11.274,11.296,11.266,11.284,110638,65
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:46,84.89,84.98,84.89,84.95,1848,26
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,07:46,73.4,73.4,73.4,73.4,20,2
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:46,86.98,87.08,86.98,87.04,492,9
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,07:46,50.2,50.2,50.2,50.2,99,3
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:46,38.28,38.28,38.27,38.27,585,4
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:46,52.28,52.4,52.24,52.24,1438,11
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,07:46,43.32,43.32,43.3,43.3,76,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:46,218.3,218.4,218.2,218.2,580,11
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,07:46,38.38,38.46,38.38,38.4,1254,8
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:46,62.06,62.08,62.06,62.08,407,4
"DE0005492938","MZX","MASTERFLEX O.N.","Common stock","EUR",2504939,2018-03-26,07:46,9.04,9.04,9,9.04,614,3
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,07:46,67.9,67.9,67.9,67.9,32,1
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,07:46,57.9,57.9,57.85,57.85,260,3
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,07:46,59.4,59.4,59.4,59.4,162,2
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,07:46,76.85,77.25,76.85,77.1,469,13
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:46,35.19,35.2,35.19,35.2,5020,10
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:46,12.975,12.985,12.975,12.98,19405,9
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,07:46,90.44,90.5,90.44,90.5,86,3
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,07:46,15.77,15.77,15.73,15.73,515,2
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:46,80.2,80.24,80.14,80.2,953,15
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:46,60.94,61,60.94,61,2392,11
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:46,81.28,81.4,81.28,81.4,1103,14
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,07:46,44.64,44.64,44.64,44.64,222,1
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2018-03-26,07:46,12.97,12.97,12.96,12.97,200,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:46,108.15,108.2,108.15,108.2,1345,5
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,07:46,37,37.04,37,37.04,726,6
"DE0006046113","B8F","BIOFRONTERA AG NA O.N.","Common stock","EUR",2505001,2018-03-26,07:46,6.28,6.28,6.28,6.28,40,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:46,79.8,79.84,79.8,79.84,469,8
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:46,104.2,104.25,104.2,104.25,1003,5
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:46,82.28,82.36,82.28,82.28,1558,19
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,07:46,28.46,28.54,28.46,28.46,1455,10
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:46,22.21,22.23,22.21,22.23,9869,11
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2018-03-26,07:46,12.078,12.078,12.074,12.074,8905,4
"DE0006464506","LEI","LEIFHEIT AG O.N.","Common stock","EUR",2505042,2018-03-26,07:46,23.25,23.25,23.15,23.15,332,2
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,07:46,168.15,168.15,168.15,168.15,537,12
"DE0006569908","MLP","MLP SE  INH. O.N.","Common stock","EUR",2505045,2018-03-26,07:46,4.865,4.865,4.865,4.865,271,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:46,76.1,76.22,76.1,76.18,3363,26
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,07:46,34.56,34.56,34.55,34.55,222,3
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,07:46,84.25,84.35,84.25,84.35,99,5
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:46,112.3,112.3,112.25,112.25,69,3
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:46,19.875,19.885,19.875,19.885,3296,7
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2018-03-26,07:46,26.92,26.94,26.92,26.94,250,3
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:46,66.1,66.15,66.1,66.12,6258,22
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:46,84.06,84.18,84.06,84.16,4392,28
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,07:46,71,71,71,71,201,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:46,101.8,101.9,101.8,101.84,5246,21
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,07:46,84.16,84.16,84.16,84.16,56,2
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,07:46,9.28,9.324,9.254,9.322,15835,29
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:46,95.76,95.82,95.76,95.82,292,3
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,07:46,29.02,29.02,29.02,29.02,367,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:46,21.43,21.44,21.42,21.44,8822,17
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,07:46,156.7,156.7,156.7,156.7,100,2
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:46,154.96,155.12,154.96,155.06,1255,24
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:46,25.55,25.58,25.55,25.57,10742,13
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,07:46,107.3,107.3,107.2,107.2,742,4
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:46,181.04,181.12,181.02,181.06,4243,38
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:46,184.55,184.65,184.5,184.5,2246,21
"ES0178430E18","TNE5","TELEFONICA INH.      EO 1","Common stock","EUR",2505155,2018-03-26,07:46,7.819,7.821,7.819,7.821,1917,2
"FR0000120073","AIL","AIR LIQUIDE INH. EO 5,50","Common stock","EUR",2505164,2018-03-26,07:46,99.9,99.9,99.9,99.9,30,1
"FR0000120321","LOR","OREAL (L') INH.    EO 0,2","Common stock","EUR",2505167,2018-03-26,07:46,176.4,176.4,176.4,176.4,11,1
"FR0010527275","LYM8","LYX.WORLD WATER U.ETF D","ETF","EUR",2505248,2018-03-26,07:46,34.12,34.12,34.12,34.12,510,1
"GB00B1XZS820","NGLB","ANGLO AMERICAN DL-,54945","Common stock","EUR",2505363,2018-03-26,07:46,19.098,19.098,19.078,19.078,1791,3
"GB0007188757","RIO1","RIO TINTO PLC      LS-,10","Common stock","EUR",2505378,2018-03-26,07:46,41.41,41.41,41.41,41.41,97,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:46,23.07,23.09,23.07,23.09,886,7
"IE00BYTBXV33","RY4C","RYANAIR HLDGS PLC EO-,006","Common stock","EUR",2505535,2018-03-26,07:46,16.035,16.035,16.035,16.035,750,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2018-03-26,07:46,6.427,6.431,6.427,6.427,3000,2
"IE00B0M63730","IQQF","IS MSCI AC FEXJ.U.ETF DLD","ETF","EUR",2505578,2018-03-26,07:46,48.465,48.465,48.46,48.46,1100,2
"IE00B53QDK08","SXR5","ISHSVII-MSCI JAPAN DL ACC","ETF","EUR",2505729,2018-03-26,07:46,123.5,123.5,123.5,123.5,21,1
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2018-03-26,07:46,16.758,16.758,16.758,16.758,468,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,07:46,66.6,66.7,66.6,66.7,108,2
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2018-03-26,07:46,46.555,46.555,46.555,46.555,3,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,07:46,18.98,18.98,18.98,18.98,272,1
"LU0839027447","XDJP","XTR.NIKKEI 225 1D","ETF","EUR",2506063,2018-03-26,07:46,16.402,16.404,16.402,16.404,2848,2
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,07:46,76.35,76.35,76.35,76.35,100,3
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,07:46,43.195,43.195,43.195,43.195,4,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,07:46,92.92,92.92,92.92,92.92,300,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:46,0.2433,0.2439,0.243,0.2438,32859,6
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,07:46,26.53,26.53,26.53,26.53,441,1
"DE0002635281","EXSG","IS.EO ST.SEL.DIV.30 U.ETF","ETF","EUR",2506382,2018-03-26,07:46,19.228,19.228,19.228,19.228,520,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,07:46,33.055,33.055,33.055,33.055,1530,1
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,07:46,33.555,33.555,33.555,33.555,200,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,07:46,148.95,149,148.95,149,378,3
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,07:46,123.6,123.6,123.3,123.3,1022,8
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2018-03-26,07:46,72.06,72.06,72.02,72.02,324,2
"US70450Y1038","2PP","PAYPAL HDGS INC.DL-,0001","Common stock","EUR",2506551,2018-03-26,07:46,62.3,62.3,62.3,62.3,100,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,07:46,14.75,14.775,14.75,14.77,2953,10
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,07:46,175.15,175.3,175.1,175.15,827,17
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:46,6.065,6.065,6.065,6.065,2462,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:46,32.13,32.13,32.1,32.1,2602,4
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:46,32.895,32.895,32.85,32.85,617,2
"BE0974293251","1NBA","ANHEUSER-BUSCH INBEV","Common stock","EUR",2504195,2018-03-26,07:47,87.3,87.3,87.3,87.3,34,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,07:47,56.15,56.15,56.15,56.15,368,2
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2018-03-26,07:47,109.3,109.3,109.3,109.3,5000,1
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2018-03-26,07:47,22.23,22.23,22.23,22.23,1000,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,07:47,55.7,55.7,55.7,55.7,304,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,07:47,72.2,72.2,72.2,72.2,71,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,07:47,134,134.1,134,134.1,497,9
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:47,36.22,36.22,36.18,36.19,1051,6
"DE000A0H08D2","EXX7","ISHARES NIKKEI 225 U.ETF","ETF","EUR",2504322,2018-03-26,07:47,15.836,15.836,15.836,15.836,6434,2
"DE000A0JM2M1","B7E","BLUE CAP             O.N.","Common stock","EUR",2504344,2018-03-26,07:47,16.35,16.35,16.35,16.35,200,1
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2018-03-26,07:47,30.15,30.15,29.85,29.95,117,3
"DE000A0MZ4B0","DLX","DELIGNIT AG      INH.O.N.","Common stock","EUR",2504390,2018-03-26,07:47,10.3,10.3,9.95,9.95,950,4
"DE000A0Q4R28","EXV5","ISH.S.EU.600 A+P U.ETF A.","ETF","EUR",2504393,2018-03-26,07:47,57.23,57.23,57.23,57.23,720,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,07:47,9.055,9.055,9.045,9.045,52,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,07:47,16.895,16.965,16.895,16.945,6266,14
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,07:47,24.42,24.42,24.42,24.42,143,2
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,07:47,24.44,24.44,24.43,24.43,922,9
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,07:47,48.12,48.12,48.12,48.12,49,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,07:47,196.25,196.3,196.25,196.3,256,2
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2018-03-26,07:47,59.05,59.05,59.05,59.05,14,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,07:47,3.709,3.709,3.706,3.706,3129,5
"DE000A1K0409","EMH1","PFERDEWETTEN.DE AG","Common stock","EUR",2504499,2018-03-26,07:47,10.05,10.05,10.05,10.05,515,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,07:47,39.09,39.12,39.09,39.12,4324,18
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,07:47,14.04,14.13,14.04,14.04,840,4
"DE000A12UP29","L1OA","LLOYD FONDS AG","Common stock","EUR",2504565,2018-03-26,07:47,3.8,3.8,3.8,3.8,400,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,07:47,51.85,51.9,51.85,51.9,143,4
"DE000A14ZT85","USPY","ETFS ISE CYBER SEC.GO DZ","ETF","EUR",2504597,2018-03-26,07:47,10.736,10.736,10.736,10.736,1400,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,07:47,38.49,38.49,38.49,38.49,12,1
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2018-03-26,07:47,54.3,54.5,54.2,54.2,255,6
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,07:47,81.88,81.89,81.86,81.89,2650,19
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,07:47,90.9,90.92,90.86,90.88,1183,13
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,07:47,11.144,11.152,11.138,11.15,20032,21
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,07:47,8.922,8.925,8.921,8.925,15053,10
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,07:47,28.35,28.35,28.34,28.34,467,2
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,07:47,27.6,27.6,27.6,27.6,76,2
